policy_name,round_number,customer_id,segment,action_id,converted,revenue,cost,reward,p_convert,simulation_id,action_name,cumulative_reward
random_uniform,3184,411,Champion,0,False,0.0,0.0,0.0,0.2255,baseline_eval_seed42_random_uniform,no_action,59456.63
random_uniform,3185,130,Loyal,3,True,61.63,0.3,61.33,0.3591,baseline_eval_seed42_random_uniform,product_recommendation,59517.96
random_uniform,3186,215,At-Risk,4,False,0.0,0.2,-0.2,0.1581,baseline_eval_seed42_random_uniform,bundle_offer,59517.76
random_uniform,3187,299,Loyal,1,False,0.0,0.1,-0.1,0.175,baseline_eval_seed42_random_uniform,discount_10,59517.66
random_uniform,3188,16,Loyal,4,False,0.0,0.2,-0.2,0.4785,baseline_eval_seed42_random_uniform,bundle_offer,59517.46
random_uniform,3189,478,Champion,1,True,114.98,11.5,103.48,0.0893,baseline_eval_seed42_random_uniform,discount_10,59620.94
random_uniform,3190,384,Champion,3,True,98.01,0.3,97.71,0.4608,baseline_eval_seed42_random_uniform,product_recommendation,59718.65
random_uniform,3191,69,Champion,3,True,99.41,0.3,99.11,0.4587,baseline_eval_seed42_random_uniform,product_recommendation,59817.76
random_uniform,3192,171,Lost,4,False,0.0,0.2,-0.2,0.2118,baseline_eval_seed42_random_uniform,bundle_offer,59817.56
random_uniform,3193,209,Loyal,1,False,0.0,0.1,-0.1,0.1033,baseline_eval_seed42_random_uniform,discount_10,59817.46
random_uniform,3194,479,Loyal,3,False,0.0,0.3,-0.3,0.2353,baseline_eval_seed42_random_uniform,product_recommendation,59817.16
random_uniform,3195,291,Loyal,0,True,87.62,0.0,87.62,0.3564,baseline_eval_seed42_random_uniform,no_action,59904.78
random_uniform,3196,482,Lost,3,False,0.0,0.3,-0.3,0.1967,baseline_eval_seed42_random_uniform,product_recommendation,59904.48
random_uniform,3197,164,Champion,2,False,0.0,0.1,-0.1,0.3839,baseline_eval_seed42_random_uniform,free_shipping,59904.38
random_uniform,3198,254,Champion,4,False,0.0,0.2,-0.2,0.2375,baseline_eval_seed42_random_uniform,bundle_offer,59904.18
random_uniform,3199,39,Champion,3,False,0.0,0.3,-0.3,0.4203,baseline_eval_seed42_random_uniform,product_recommendation,59903.88
random_uniform,3200,152,Loyal,4,False,0.0,0.2,-0.2,0.138,baseline_eval_seed42_random_uniform,bundle_offer,59903.68
random_uniform,3201,209,Loyal,0,False,0.0,0.0,0.0,0.2847,baseline_eval_seed42_random_uniform,no_action,59903.68
random_uniform,3202,432,Champion,4,True,102.34,9.0,93.34,0.3956,baseline_eval_seed42_random_uniform,bundle_offer,59997.02
random_uniform,3203,307,Loyal,3,False,0.0,0.3,-0.3,0.4073,baseline_eval_seed42_random_uniform,product_recommendation,59996.72
random_uniform,3204,110,At-Risk,0,False,0.0,0.0,0.0,0.2735,baseline_eval_seed42_random_uniform,no_action,59996.72
random_uniform,3205,1,Loyal,1,False,0.0,0.1,-0.1,0.1946,baseline_eval_seed42_random_uniform,discount_10,59996.62
random_uniform,3206,484,At-Risk,0,False,0.0,0.0,0.0,0.151,baseline_eval_seed42_random_uniform,no_action,59996.62
random_uniform,3207,11,At-Risk,1,False,0.0,0.1,-0.1,0.1051,baseline_eval_seed42_random_uniform,discount_10,59996.52
random_uniform,3208,234,Loyal,4,False,0.0,0.2,-0.2,0.3545,baseline_eval_seed42_random_uniform,bundle_offer,59996.32
random_uniform,3209,499,Loyal,3,False,0.0,0.3,-0.3,0.3424,baseline_eval_seed42_random_uniform,product_recommendation,59996.02
random_uniform,3210,169,Loyal,1,False,0.0,0.1,-0.1,0.1457,baseline_eval_seed42_random_uniform,discount_10,59995.92
random_uniform,3211,200,Lost,0,False,0.0,0.0,0.0,0.2254,baseline_eval_seed42_random_uniform,no_action,59995.92
random_uniform,3212,328,Loyal,1,True,36.35,6.5,29.85,0.4276,baseline_eval_seed42_random_uniform,discount_10,60025.77
random_uniform,3213,374,Champion,2,False,0.0,0.1,-0.1,0.1054,baseline_eval_seed42_random_uniform,free_shipping,60025.67
random_uniform,3214,196,Loyal,2,True,69.22,4.99,64.23,0.1611,baseline_eval_seed42_random_uniform,free_shipping,60089.9
random_uniform,3215,223,Champion,2,False,0.0,0.1,-0.1,0.0964,baseline_eval_seed42_random_uniform,free_shipping,60089.8
random_uniform,3216,264,Loyal,4,False,0.0,0.2,-0.2,0.2231,baseline_eval_seed42_random_uniform,bundle_offer,60089.6
random_uniform,3217,495,Lost,3,True,64.68,0.3,64.38,0.1611,baseline_eval_seed42_random_uniform,product_recommendation,60153.98
random_uniform,3218,190,Loyal,3,False,0.0,0.3,-0.3,0.1422,baseline_eval_seed42_random_uniform,product_recommendation,60153.68
random_uniform,3219,268,Champion,0,False,0.0,0.0,0.0,0.1973,baseline_eval_seed42_random_uniform,no_action,60153.68
random_uniform,3220,55,Loyal,0,True,86.58,0.0,86.58,0.4629,baseline_eval_seed42_random_uniform,no_action,60240.26
random_uniform,3221,316,Loyal,4,True,140.81,9.0,131.81,0.4926,baseline_eval_seed42_random_uniform,bundle_offer,60372.07
random_uniform,3222,23,At-Risk,3,False,0.0,0.3,-0.3,0.1575,baseline_eval_seed42_random_uniform,product_recommendation,60371.77
random_uniform,3223,76,Loyal,0,False,0.0,0.0,0.0,0.2917,baseline_eval_seed42_random_uniform,no_action,60371.77
random_uniform,3224,106,Loyal,0,True,71.99,0.0,71.99,0.4218,baseline_eval_seed42_random_uniform,no_action,60443.76
random_uniform,3225,168,Loyal,3,True,62.4,0.3,62.1,0.3414,baseline_eval_seed42_random_uniform,product_recommendation,60505.86
random_uniform,3226,15,At-Risk,4,False,0.0,0.2,-0.2,0.1208,baseline_eval_seed42_random_uniform,bundle_offer,60505.66
random_uniform,3227,453,Loyal,4,False,0.0,0.2,-0.2,0.1844,baseline_eval_seed42_random_uniform,bundle_offer,60505.46
random_uniform,3228,260,Loyal,4,True,93.83,9.0,84.83,0.2476,baseline_eval_seed42_random_uniform,bundle_offer,60590.29
random_uniform,3229,89,Lost,2,True,71.53,4.99,66.54,0.3282,baseline_eval_seed42_random_uniform,free_shipping,60656.83
random_uniform,3230,165,Lost,0,False,0.0,0.0,0.0,0.3321,baseline_eval_seed42_random_uniform,no_action,60656.83
random_uniform,3231,154,At-Risk,3,False,0.0,0.3,-0.3,0.2317,baseline_eval_seed42_random_uniform,product_recommendation,60656.53
random_uniform,3232,266,Champion,2,True,81.17,4.99,76.18,0.1786,baseline_eval_seed42_random_uniform,free_shipping,60732.71
random_uniform,3233,187,Loyal,3,False,0.0,0.3,-0.3,0.2144,baseline_eval_seed42_random_uniform,product_recommendation,60732.41
random_uniform,3234,168,Loyal,2,False,0.0,0.1,-0.1,0.2028,baseline_eval_seed42_random_uniform,free_shipping,60732.31
random_uniform,3235,176,Loyal,4,True,102.89,9.0,93.89,0.4565,baseline_eval_seed42_random_uniform,bundle_offer,60826.2
random_uniform,3236,39,Champion,1,False,0.0,0.1,-0.1,0.1056,baseline_eval_seed42_random_uniform,discount_10,60826.1
random_uniform,3237,190,Loyal,4,False,0.0,0.2,-0.2,0.1389,baseline_eval_seed42_random_uniform,bundle_offer,60825.9
random_uniform,3238,424,Lost,0,False,0.0,0.0,0.0,0.267,baseline_eval_seed42_random_uniform,no_action,60825.9
random_uniform,3239,407,Champion,3,True,82.2,0.3,81.9,0.485,baseline_eval_seed42_random_uniform,product_recommendation,60907.8
random_uniform,3240,98,Champion,1,False,0.0,0.1,-0.1,0.1286,baseline_eval_seed42_random_uniform,discount_10,60907.7
random_uniform,3241,229,At-Risk,1,True,77.63,7.76,69.87,0.3297,baseline_eval_seed42_random_uniform,discount_10,60977.57
random_uniform,3242,283,Loyal,3,False,0.0,0.3,-0.3,0.3968,baseline_eval_seed42_random_uniform,product_recommendation,60977.27
random_uniform,3243,95,Lost,1,False,0.0,0.1,-0.1,0.1442,baseline_eval_seed42_random_uniform,discount_10,60977.17
random_uniform,3244,27,Loyal,3,True,75.77,0.3,75.47,0.1623,baseline_eval_seed42_random_uniform,product_recommendation,61052.64
random_uniform,3245,301,At-Risk,3,False,0.0,0.3,-0.3,0.2045,baseline_eval_seed42_random_uniform,product_recommendation,61052.34
random_uniform,3246,306,Loyal,2,False,0.0,0.1,-0.1,0.1517,baseline_eval_seed42_random_uniform,free_shipping,61052.24
random_uniform,3247,36,Loyal,1,True,86.16,8.62,77.54,0.0925,baseline_eval_seed42_random_uniform,discount_10,61129.78
random_uniform,3248,133,At-Risk,2,False,0.0,0.1,-0.1,0.0895,baseline_eval_seed42_random_uniform,free_shipping,61129.68
random_uniform,3249,444,Loyal,2,False,0.0,0.1,-0.1,0.339,baseline_eval_seed42_random_uniform,free_shipping,61129.58
random_uniform,3250,365,Lost,2,False,0.0,0.1,-0.1,0.1486,baseline_eval_seed42_random_uniform,free_shipping,61129.48
random_uniform,3251,95,Lost,2,False,0.0,0.1,-0.1,0.1333,baseline_eval_seed42_random_uniform,free_shipping,61129.38
random_uniform,3252,368,Champion,3,False,0.0,0.3,-0.3,0.2574,baseline_eval_seed42_random_uniform,product_recommendation,61129.08
random_uniform,3253,190,Loyal,3,False,0.0,0.3,-0.3,0.1422,baseline_eval_seed42_random_uniform,product_recommendation,61128.78
random_uniform,3254,268,Champion,4,False,0.0,0.2,-0.2,0.187,baseline_eval_seed42_random_uniform,bundle_offer,61128.58
random_uniform,3255,444,Loyal,3,True,74.47,0.3,74.17,0.3689,baseline_eval_seed42_random_uniform,product_recommendation,61202.75
random_uniform,3256,230,Loyal,1,False,0.0,0.1,-0.1,0.1157,baseline_eval_seed42_random_uniform,discount_10,61202.65
random_uniform,3257,422,Loyal,0,False,0.0,0.0,0.0,0.2084,baseline_eval_seed42_random_uniform,no_action,61202.65
random_uniform,3258,356,At-Risk,0,False,0.0,0.0,0.0,0.1936,baseline_eval_seed42_random_uniform,no_action,61202.65
random_uniform,3259,83,Loyal,0,False,0.0,0.0,0.0,0.244,baseline_eval_seed42_random_uniform,no_action,61202.65
random_uniform,3260,449,Champion,2,False,0.0,0.1,-0.1,0.1458,baseline_eval_seed42_random_uniform,free_shipping,61202.55
random_uniform,3261,178,Lost,4,False,0.0,0.2,-0.2,0.1659,baseline_eval_seed42_random_uniform,bundle_offer,61202.35
random_uniform,3262,406,Loyal,2,False,0.0,0.1,-0.1,0.2257,baseline_eval_seed42_random_uniform,free_shipping,61202.25
random_uniform,3263,126,Loyal,4,True,70.68,9.0,61.68,0.2011,baseline_eval_seed42_random_uniform,bundle_offer,61263.93
random_uniform,3264,239,Loyal,2,False,0.0,0.1,-0.1,0.1588,baseline_eval_seed42_random_uniform,free_shipping,61263.83
random_uniform,3265,104,Loyal,0,True,65.43,0.0,65.43,0.3295,baseline_eval_seed42_random_uniform,no_action,61329.26
random_uniform,3266,276,Champion,2,False,0.0,0.1,-0.1,0.1037,baseline_eval_seed42_random_uniform,free_shipping,61329.16
random_uniform,3267,133,At-Risk,1,True,90.33,9.03,81.3,0.2212,baseline_eval_seed42_random_uniform,discount_10,61410.46
random_uniform,3268,497,Loyal,3,False,0.0,0.3,-0.3,0.3176,baseline_eval_seed42_random_uniform,product_recommendation,61410.16
random_uniform,3269,324,Loyal,3,True,67.85,0.3,67.55,0.2657,baseline_eval_seed42_random_uniform,product_recommendation,61477.71
random_uniform,3270,474,Lost,3,False,0.0,0.3,-0.3,0.1818,baseline_eval_seed42_random_uniform,product_recommendation,61477.41
random_uniform,3271,205,Champion,4,False,0.0,0.2,-0.2,0.1761,baseline_eval_seed42_random_uniform,bundle_offer,61477.21
random_uniform,3272,398,Loyal,2,False,0.0,0.1,-0.1,0.2184,baseline_eval_seed42_random_uniform,free_shipping,61477.11
random_uniform,3273,336,Loyal,0,False,0.0,0.0,0.0,0.3498,baseline_eval_seed42_random_uniform,no_action,61477.11
random_uniform,3274,71,Loyal,4,True,103.79,9.0,94.79,0.2774,baseline_eval_seed42_random_uniform,bundle_offer,61571.9
random_uniform,3275,294,At-Risk,2,False,0.0,0.1,-0.1,0.1384,baseline_eval_seed42_random_uniform,free_shipping,61571.8
random_uniform,3276,416,Champion,1,False,0.0,0.1,-0.1,0.1456,baseline_eval_seed42_random_uniform,discount_10,61571.7
random_uniform,3277,407,Champion,2,False,0.0,0.1,-0.1,0.1,baseline_eval_seed42_random_uniform,free_shipping,61571.6
random_uniform,3278,494,Loyal,0,False,0.0,0.0,0.0,0.1876,baseline_eval_seed42_random_uniform,no_action,61571.6
random_uniform,3279,41,Lost,1,False,0.0,0.1,-0.1,0.1844,baseline_eval_seed42_random_uniform,discount_10,61571.5
random_uniform,3280,13,Lost,3,False,0.0,0.3,-0.3,0.1752,baseline_eval_seed42_random_uniform,product_recommendation,61571.2
random_uniform,3281,39,Champion,2,False,0.0,0.1,-0.1,0.1407,baseline_eval_seed42_random_uniform,free_shipping,61571.1
random_uniform,3282,370,At-Risk,4,False,0.0,0.2,-0.2,0.349,baseline_eval_seed42_random_uniform,bundle_offer,61570.9
random_uniform,3283,404,Loyal,2,False,0.0,0.1,-0.1,0.1268,baseline_eval_seed42_random_uniform,free_shipping,61570.8
random_uniform,3284,153,At-Risk,4,False,0.0,0.2,-0.2,0.1584,baseline_eval_seed42_random_uniform,bundle_offer,61570.6
random_uniform,3285,189,Loyal,0,False,0.0,0.0,0.0,0.1841,baseline_eval_seed42_random_uniform,no_action,61570.6
random_uniform,3286,234,Loyal,0,False,0.0,0.0,0.0,0.3231,baseline_eval_seed42_random_uniform,no_action,61570.6
random_uniform,3287,498,Loyal,1,False,0.0,0.1,-0.1,0.1292,baseline_eval_seed42_random_uniform,discount_10,61570.5
random_uniform,3288,274,Champion,3,False,0.0,0.3,-0.3,0.415,baseline_eval_seed42_random_uniform,product_recommendation,61570.2
random_uniform,3289,121,At-Risk,3,False,0.0,0.3,-0.3,0.1206,baseline_eval_seed42_random_uniform,product_recommendation,61569.9
random_uniform,3290,110,At-Risk,4,True,130.91,9.0,121.91,0.3661,baseline_eval_seed42_random_uniform,bundle_offer,61691.81
random_uniform,3291,265,Loyal,3,False,0.0,0.3,-0.3,0.2962,baseline_eval_seed42_random_uniform,product_recommendation,61691.51
random_uniform,3292,267,Loyal,4,False,0.0,0.2,-0.2,0.1409,baseline_eval_seed42_random_uniform,bundle_offer,61691.31
random_uniform,3293,38,At-Risk,1,False,0.0,0.1,-0.1,0.1066,baseline_eval_seed42_random_uniform,discount_10,61691.21
random_uniform,3294,163,Champion,1,False,0.0,0.1,-0.1,0.4379,baseline_eval_seed42_random_uniform,discount_10,61691.11
random_uniform,3295,66,At-Risk,3,False,0.0,0.3,-0.3,0.2256,baseline_eval_seed42_random_uniform,product_recommendation,61690.81
random_uniform,3296,145,Loyal,1,False,0.0,0.1,-0.1,0.0717,baseline_eval_seed42_random_uniform,discount_10,61690.71
random_uniform,3297,401,Champion,2,False,0.0,0.1,-0.1,0.2698,baseline_eval_seed42_random_uniform,free_shipping,61690.61
random_uniform,3298,384,Champion,4,False,0.0,0.2,-0.2,0.3246,baseline_eval_seed42_random_uniform,bundle_offer,61690.41
random_uniform,3299,126,Loyal,3,True,96.37,0.3,96.07,0.2747,baseline_eval_seed42_random_uniform,product_recommendation,61786.48
random_uniform,3300,419,At-Risk,2,True,54.16,4.99,49.17,0.1549,baseline_eval_seed42_random_uniform,free_shipping,61835.65
random_uniform,3301,316,Loyal,4,False,0.0,0.2,-0.2,0.4926,baseline_eval_seed42_random_uniform,bundle_offer,61835.45
random_uniform,3302,12,Loyal,1,True,72.16,7.22,64.95,0.0586,baseline_eval_seed42_random_uniform,discount_10,61900.4
random_uniform,3303,320,Loyal,2,True,53.15,4.99,48.16,0.4173,baseline_eval_seed42_random_uniform,free_shipping,61948.56
random_uniform,3304,89,Lost,2,True,67.62,4.99,62.63,0.3282,baseline_eval_seed42_random_uniform,free_shipping,62011.19
random_uniform,3305,322,Lost,4,False,0.0,0.2,-0.2,0.221,baseline_eval_seed42_random_uniform,bundle_offer,62010.99
random_uniform,3306,387,Loyal,1,False,0.0,0.1,-0.1,0.2097,baseline_eval_seed42_random_uniform,discount_10,62010.89
random_uniform,3307,134,Loyal,1,False,0.0,0.1,-0.1,0.2756,baseline_eval_seed42_random_uniform,discount_10,62010.79
random_uniform,3308,187,Loyal,4,False,0.0,0.2,-0.2,0.2801,baseline_eval_seed42_random_uniform,bundle_offer,62010.59
random_uniform,3309,478,Champion,0,False,0.0,0.0,0.0,0.2979,baseline_eval_seed42_random_uniform,no_action,62010.59
random_uniform,3310,229,At-Risk,2,True,56.22,4.99,51.23,0.3309,baseline_eval_seed42_random_uniform,free_shipping,62061.82
random_uniform,3311,257,Loyal,1,False,0.0,0.1,-0.1,0.0908,baseline_eval_seed42_random_uniform,discount_10,62061.72
random_uniform,3312,164,Champion,3,False,0.0,0.3,-0.3,0.374,baseline_eval_seed42_random_uniform,product_recommendation,62061.42
random_uniform,3313,10,At-Risk,0,False,0.0,0.0,0.0,0.2216,baseline_eval_seed42_random_uniform,no_action,62061.42
random_uniform,3314,12,Loyal,4,True,98.71,9.0,89.71,0.1797,baseline_eval_seed42_random_uniform,bundle_offer,62151.13
random_uniform,3315,255,Loyal,4,False,0.0,0.2,-0.2,0.2769,baseline_eval_seed42_random_uniform,bundle_offer,62150.93
random_uniform,3316,8,Loyal,2,False,0.0,0.1,-0.1,0.0952,baseline_eval_seed42_random_uniform,free_shipping,62150.83
random_uniform,3317,208,Loyal,1,False,0.0,0.1,-0.1,0.1189,baseline_eval_seed42_random_uniform,discount_10,62150.73
random_uniform,3318,258,Champion,1,False,0.0,0.1,-0.1,0.0797,baseline_eval_seed42_random_uniform,discount_10,62150.63
random_uniform,3319,8,Loyal,3,False,0.0,0.3,-0.3,0.4798,baseline_eval_seed42_random_uniform,product_recommendation,62150.33
random_uniform,3320,184,Loyal,0,False,0.0,0.0,0.0,0.2132,baseline_eval_seed42_random_uniform,no_action,62150.33
random_uniform,3321,306,Loyal,2,False,0.0,0.1,-0.1,0.1517,baseline_eval_seed42_random_uniform,free_shipping,62150.23
random_uniform,3322,450,Loyal,2,False,0.0,0.1,-0.1,0.3093,baseline_eval_seed42_random_uniform,free_shipping,62150.13
random_uniform,3323,297,Loyal,2,False,0.0,0.1,-0.1,0.2483,baseline_eval_seed42_random_uniform,free_shipping,62150.03
random_uniform,3324,211,Loyal,3,False,0.0,0.3,-0.3,0.1736,baseline_eval_seed42_random_uniform,product_recommendation,62149.73
random_uniform,3325,175,Lost,0,False,0.0,0.0,0.0,0.2516,baseline_eval_seed42_random_uniform,no_action,62149.73
random_uniform,3326,262,Loyal,3,False,0.0,0.3,-0.3,0.3612,baseline_eval_seed42_random_uniform,product_recommendation,62149.43
random_uniform,3327,63,Loyal,2,False,0.0,0.1,-0.1,0.1593,baseline_eval_seed42_random_uniform,free_shipping,62149.33
random_uniform,3328,230,Loyal,2,False,0.0,0.1,-0.1,0.1876,baseline_eval_seed42_random_uniform,free_shipping,62149.23
random_uniform,3329,217,Lost,1,True,66.45,6.65,59.81,0.1147,baseline_eval_seed42_random_uniform,discount_10,62209.04
random_uniform,3330,430,Champion,3,True,58.43,0.3,58.13,0.2068,baseline_eval_seed42_random_uniform,product_recommendation,62267.17
random_uniform,3331,269,Loyal,0,False,0.0,0.0,0.0,0.1691,baseline_eval_seed42_random_uniform,no_action,62267.17
random_uniform,3332,21,Champion,4,False,0.0,0.2,-0.2,0.355,baseline_eval_seed42_random_uniform,bundle_offer,62266.97
random_uniform,3333,492,Champion,2,False,0.0,0.1,-0.1,0.3356,baseline_eval_seed42_random_uniform,free_shipping,62266.87
random_uniform,3334,313,At-Risk,3,False,0.0,0.3,-0.3,0.3598,baseline_eval_seed42_random_uniform,product_recommendation,62266.57
random_uniform,3335,82,Loyal,4,False,0.0,0.2,-0.2,0.3792,baseline_eval_seed42_random_uniform,bundle_offer,62266.37
random_uniform,3336,377,Loyal,2,True,78.75,4.99,73.76,0.3086,baseline_eval_seed42_random_uniform,free_shipping,62340.13
random_uniform,3337,436,At-Risk,4,False,0.0,0.2,-0.2,0.1525,baseline_eval_seed42_random_uniform,bundle_offer,62339.93
random_uniform,3338,156,At-Risk,0,False,0.0,0.0,0.0,0.0824,baseline_eval_seed42_random_uniform,no_action,62339.93
random_uniform,3339,365,Lost,0,True,76.99,0.0,76.99,0.1727,baseline_eval_seed42_random_uniform,no_action,62416.92
random_uniform,3340,364,Champion,1,False,0.0,0.1,-0.1,0.1648,baseline_eval_seed42_random_uniform,discount_10,62416.82
random_uniform,3341,63,Loyal,2,False,0.0,0.1,-0.1,0.1593,baseline_eval_seed42_random_uniform,free_shipping,62416.72
random_uniform,3342,175,Lost,0,False,0.0,0.0,0.0,0.2516,baseline_eval_seed42_random_uniform,no_action,62416.72
random_uniform,3343,462,Loyal,3,False,0.0,0.3,-0.3,0.1783,baseline_eval_seed42_random_uniform,product_recommendation,62416.42
random_uniform,3344,86,Lost,3,False,0.0,0.3,-0.3,0.4184,baseline_eval_seed42_random_uniform,product_recommendation,62416.12
random_uniform,3345,151,Champion,4,False,0.0,0.2,-0.2,0.2176,baseline_eval_seed42_random_uniform,bundle_offer,62415.92
random_uniform,3346,187,Loyal,1,False,0.0,0.1,-0.1,0.2387,baseline_eval_seed42_random_uniform,discount_10,62415.82
random_uniform,3347,479,Loyal,2,False,0.0,0.1,-0.1,0.1641,baseline_eval_seed42_random_uniform,free_shipping,62415.72
random_uniform,3348,208,Loyal,4,False,0.0,0.2,-0.2,0.3263,baseline_eval_seed42_random_uniform,bundle_offer,62415.52
random_uniform,3349,420,Loyal,2,False,0.0,0.1,-0.1,0.127,baseline_eval_seed42_random_uniform,free_shipping,62415.42
random_uniform,3350,170,At-Risk,1,False,0.0,0.1,-0.1,0.1815,baseline_eval_seed42_random_uniform,discount_10,62415.32
random_uniform,3351,36,Loyal,4,False,0.0,0.2,-0.2,0.1437,baseline_eval_seed42_random_uniform,bundle_offer,62415.12
random_uniform,3352,212,Loyal,4,False,0.0,0.2,-0.2,0.384,baseline_eval_seed42_random_uniform,bundle_offer,62414.92
random_uniform,3353,380,Champion,0,True,95.99,0.0,95.99,0.285,baseline_eval_seed42_random_uniform,no_action,62510.91
random_uniform,3354,58,Loyal,4,False,0.0,0.2,-0.2,0.1852,baseline_eval_seed42_random_uniform,bundle_offer,62510.71
random_uniform,3355,11,At-Risk,0,False,0.0,0.0,0.0,0.3406,baseline_eval_seed42_random_uniform,no_action,62510.71
random_uniform,3356,215,At-Risk,2,True,55.76,4.99,50.77,0.3073,baseline_eval_seed42_random_uniform,free_shipping,62561.48
random_uniform,3357,247,Loyal,1,True,54.5,6.5,48.0,0.1773,baseline_eval_seed42_random_uniform,discount_10,62609.48
random_uniform,3358,125,Loyal,4,False,0.0,0.2,-0.2,0.1552,baseline_eval_seed42_random_uniform,bundle_offer,62609.28
random_uniform,3359,432,Champion,1,True,65.44,6.54,58.89,0.1942,baseline_eval_seed42_random_uniform,discount_10,62668.17
random_uniform,3360,458,Loyal,0,True,51.71,0.0,51.71,0.2705,baseline_eval_seed42_random_uniform,no_action,62719.88
random_uniform,3361,202,Lost,4,False,0.0,0.2,-0.2,0.1327,baseline_eval_seed42_random_uniform,bundle_offer,62719.68
random_uniform,3362,256,Lost,3,True,84.8,0.3,84.5,0.2698,baseline_eval_seed42_random_uniform,product_recommendation,62804.18
random_uniform,3363,481,At-Risk,2,False,0.0,0.1,-0.1,0.159,baseline_eval_seed42_random_uniform,free_shipping,62804.08
random_uniform,3364,241,Loyal,3,True,68.98,0.3,68.68,0.2844,baseline_eval_seed42_random_uniform,product_recommendation,62872.76
random_uniform,3365,274,Champion,3,False,0.0,0.3,-0.3,0.415,baseline_eval_seed42_random_uniform,product_recommendation,62872.46
random_uniform,3366,159,At-Risk,4,False,0.0,0.2,-0.2,0.2198,baseline_eval_seed42_random_uniform,bundle_offer,62872.26
random_uniform,3367,432,Champion,0,False,0.0,0.0,0.0,0.32,baseline_eval_seed42_random_uniform,no_action,62872.26
random_uniform,3368,429,Loyal,4,False,0.0,0.2,-0.2,0.3336,baseline_eval_seed42_random_uniform,bundle_offer,62872.06
random_uniform,3369,341,Lost,3,False,0.0,0.3,-0.3,0.3662,baseline_eval_seed42_random_uniform,product_recommendation,62871.76
random_uniform,3370,412,Lost,1,True,69.16,6.92,62.24,0.49,baseline_eval_seed42_random_uniform,discount_10,62934.0
random_uniform,3371,40,Lost,1,False,0.0,0.1,-0.1,0.1965,baseline_eval_seed42_random_uniform,discount_10,62933.9
random_uniform,3372,43,Loyal,0,False,0.0,0.0,0.0,0.1592,baseline_eval_seed42_random_uniform,no_action,62933.9
random_uniform,3373,392,Champion,0,False,0.0,0.0,0.0,0.3531,baseline_eval_seed42_random_uniform,no_action,62933.9
random_uniform,3374,178,Lost,2,False,0.0,0.1,-0.1,0.1527,baseline_eval_seed42_random_uniform,free_shipping,62933.8
random_uniform,3375,65,At-Risk,2,True,65.22,4.99,60.23,0.2786,baseline_eval_seed42_random_uniform,free_shipping,62994.03
random_uniform,3376,35,Loyal,3,False,0.0,0.3,-0.3,0.418,baseline_eval_seed42_random_uniform,product_recommendation,62993.73
random_uniform,3377,43,Loyal,1,False,0.0,0.1,-0.1,0.1088,baseline_eval_seed42_random_uniform,discount_10,62993.63
random_uniform,3378,451,Champion,0,False,0.0,0.0,0.0,0.4718,baseline_eval_seed42_random_uniform,no_action,62993.63
random_uniform,3379,457,Lost,0,False,0.0,0.0,0.0,0.1825,baseline_eval_seed42_random_uniform,no_action,62993.63
random_uniform,3380,287,Lost,2,False,0.0,0.1,-0.1,0.1892,baseline_eval_seed42_random_uniform,free_shipping,62993.53
random_uniform,3381,293,Loyal,3,False,0.0,0.3,-0.3,0.3229,baseline_eval_seed42_random_uniform,product_recommendation,62993.23
random_uniform,3382,380,Champion,2,False,0.0,0.1,-0.1,0.1255,baseline_eval_seed42_random_uniform,free_shipping,62993.13
random_uniform,3383,66,At-Risk,4,False,0.0,0.2,-0.2,0.2664,baseline_eval_seed42_random_uniform,bundle_offer,62992.93
random_uniform,3384,18,Loyal,0,False,0.0,0.0,0.0,0.2417,baseline_eval_seed42_random_uniform,no_action,62992.93
random_uniform,3385,238,Loyal,0,False,0.0,0.0,0.0,0.357,baseline_eval_seed42_random_uniform,no_action,62992.93
random_uniform,3386,357,Loyal,0,False,0.0,0.0,0.0,0.1565,baseline_eval_seed42_random_uniform,no_action,62992.93
random_uniform,3387,306,Loyal,3,False,0.0,0.3,-0.3,0.3833,baseline_eval_seed42_random_uniform,product_recommendation,62992.63
random_uniform,3388,139,Champion,0,False,0.0,0.0,0.0,0.1439,baseline_eval_seed42_random_uniform,no_action,62992.63
random_uniform,3389,165,Lost,4,False,0.0,0.2,-0.2,0.3125,baseline_eval_seed42_random_uniform,bundle_offer,62992.43
random_uniform,3390,362,Loyal,0,True,72.78,0.0,72.78,0.2795,baseline_eval_seed42_random_uniform,no_action,63065.21
random_uniform,3391,306,Loyal,1,False,0.0,0.1,-0.1,0.0873,baseline_eval_seed42_random_uniform,discount_10,63065.11
random_uniform,3392,234,Loyal,3,False,0.0,0.3,-0.3,0.3925,baseline_eval_seed42_random_uniform,product_recommendation,63064.81
random_uniform,3393,279,Loyal,3,False,0.0,0.3,-0.3,0.3707,baseline_eval_seed42_random_uniform,product_recommendation,63064.51
random_uniform,3394,358,Champion,1,False,0.0,0.1,-0.1,0.1501,baseline_eval_seed42_random_uniform,discount_10,63064.41
random_uniform,3395,24,Lost,1,True,58.56,6.5,52.06,0.2832,baseline_eval_seed42_random_uniform,discount_10,63116.47
random_uniform,3396,106,Loyal,3,False,0.0,0.3,-0.3,0.4632,baseline_eval_seed42_random_uniform,product_recommendation,63116.17
